test-group,index,status,input-events,input-octets,output-events,output-octets,instr.-rounds,diagnosis,time
ssh2-client-version-version-ssh-prefix-token(8),254,SERVER_VERSION,1,19,1,29,1,passed,2.692
ssh2-client-version-version-ssh-prefix-token(9),255,SERVER_VERSION,1,19,1,29,1,passed,2.693
ssh2-client-version-version-ssh-prefix-token(10),256,SERVER_VERSION,1,19,1,29,1,passed,2.682
ssh2-client-version-version-ssh-prefix-token(11),257,SERVER_VERSION,1,19,1,29,1,passed,2.701
ssh2-client-version-version-ssh-prefix-token(12),258,SERVER_VERSION,1,19,1,29,1,passed,2.682
ssh2-client-version-version-ssh-prefix-token(13),259,SERVER_VERSION,1,19,1,29,1,passed,2.699
ssh2-client-version-version-ssh-prefix-token(14),260,SERVER_VERSION,1,19,1,29,1,passed,2.686
ssh2-client-version-version-ssh-prefix-token(15),261,SERVER_VERSION,1,19,1,29,1,passed,2.699
ssh2-client-version-version-ssh-prefix-token(16),262,SERVER_VERSION,1,19,1,29,1,passed,2.697
ssh2-client-version-version-ssh-prefix-whitespace(0),263,SERVER_VERSION,1,19,1,29,1,passed,2.688
ssh2-client-version-version-ssh-prefix-whitespace(1),264,SERVER_VERSION,1,19,1,29,1,passed,2.692
ssh2-client-version-version-ssh-prefix-whitespace(2),265,SERVER_VERSION,1,19,1,1076,1,passed,2.689
ssh2-client-version-version-ssh-prefix-whitespace(3),266,SERVER_VERSION,1,19,1,33028,1,passed,2.689
ssh2-client-version-version-ssh-prefix-whitespace(4),267,SERVER_VERSION,1,19,1,4124,1,passed,2.683
ssh2-client-version-version-ssh-prefix-whitespace(5),268,SERVER_VERSION,1,19,1,540,1,passed,2.687
ssh2-client-version-version-ssh-prefix-whitespace(6),269,SERVER_VERSION,1,19,1,32030,1,passed,2.689
ssh2-client-version-version-ssh-prefix-whitespace(7),270,SERVER_VERSION,1,19,1,284,1,passed,2.687
ssh2-client-version-version-ssh-prefix-whitespace(8),271,SERVER_VERSION,1,19,1,3100,1,passed,2.702
ssh2-client-version-version-ssh-prefix-whitespace(9),272,SERVER_VERSION,1,19,1,49180,1,passed,2.688
ssh2-client-version-version-ssh-prefix-whitespace(10),273,SERVER_VERSION,1,19,1,31,1,passed,2.685
ssh2-client-version-version-ssh-prefix-ascii-of(0),274,SERVER_VERSION,1,19,1,28,1,passed,2.672
ssh2-client-version-version-ssh-prefix-ascii-of(1),275,SERVER_VERSION,1,19,1,60,1,passed,2.688
ssh2-client-version-version-ssh-prefix-ascii-of(2),276,SERVER_VERSION,1,19,1,92,1,passed,2.67
ssh2-client-version-version-ssh-prefix-ascii-of(3),277,SERVER_VERSION,1,19,1,156,1,passed,2.688
ssh2-client-version-version-ssh-prefix-ascii-of(4),278,SERVER_VERSION,1,19,1,284,1,passed,2.67
ssh2-client-version-version-ssh-prefix-ascii-of(5),279,SERVER_VERSION,1,19,1,2076,1,passed,2.695
ssh2-client-version-version-ssh-prefix-ascii-of(6),280,SERVER_VERSION,1,19,1,8220,1,passed,2.68
ssh2-client-version-version-ssh-prefix-ascii-of(7),281,SERVER_VERSION,1,19,1,16412,1,passed,2.689
ssh2-client-version-version-ssh-prefix-ascii-of(8),282,SERVER_VERSION,1,19,1,32796,1,passed,2.677
ssh2-client-version-version-ssh-prefix-ascii-of(9),283,SERVER_VERSION,1,19,1,65029,1,passed,2.689
ssh2-client-version-version-ssh-prefix-ascii-of(10),284,SERVER_VERSION,1,19,1,128028,1,passed,2.705
ssh2-client-version-version-ssh-prefix-ascii-of(11),285,SERVER_VERSION,1,19,1,1128028,1,passed,3.022
ssh2-client-version-version-ssh-prefix-ascii-of(12),286,SERVER_VERSION,1,19,1,3130,1,passed,2.706
ssh2-client-version-version-ssh-prefix-ascii-of(13),287,SERVER_VERSION,1,19,1,16412,1,passed,2.682
ssh2-client-version-version-ssh-prefix-ascii-of(14),288,SERVER_VERSION,1,19,1,32,1,passed,2.691
ssh2-client-version-version-ssh-prefix-ascii-of(15),289,SERVER_VERSION,1,19,1,1052,1,passed,2.68
ssh2-client-version-version-ssh-prefix-ascii-of(16),290,SERVER_VERSION,1,19,1,60,1,passed,2.686
ssh2-client-version-version-ssh-prefix-ascii-of(17),291,SERVER_VERSION,1,19,1,92,1,passed,2.689
ssh2-client-version-version-ssh-prefix-ascii-of(18),292,SERVER_VERSION,1,19,1,284,1,passed,2.683
ssh2-client-version-version-ssh-prefix-ascii-of(19),293,SERVER_VERSION,1,19,1,4124,1,passed,2.703
ssh2-client-version-version-ssh-prefix-ascii-of(20),294,SERVER_VERSION,1,19,1,55583,1,passed,2.699
ssh2-client-version-version-ssh-prefix-ascii-of(21),295,SERVER_VERSION,1,19,1,61,1,passed,2.685
ssh2-client-version-version-ssh-prefix-ascii-of(22),296,SERVER_VERSION,1,19,1,29,1,passed,2.662
ssh2-client-version-version-ssh-prefix-ascii-of(23),297,SERVER_VERSION,1,19,1,31,1,passed,2.691
ssh2-client-version-version-ssh-prefix-ascii-of(24),298,SERVER_VERSION,1,19,1,44,1,passed,2.698
ssh2-client-version-version-ssh-prefix-ascii-of(25),299,SERVER_VERSION,1,19,1,155,1,passed,2.694
ssh2-client-version-version-ssh-prefix-ascii-of(26),300,SERVER_VERSION,1,19,1,284,1,passed,2.697
ssh2-client-version-version-ssh-prefix-ascii-of(27),301,SERVER_VERSION,1,19,1,1053,1,passed,2.687
ssh2-client-version-version-ssh-prefix-ascii-of(28),302,SERVER_VERSION,1,19,1,16413,1,passed,2.685
ssh2-client-version-version-ssh-prefix-ascii-of(29),303,SERVER_VERSION,1,19,1,64029,1,passed,2.69
ssh2-client-version-version-ssh-prefix-ascii-of(30),304,SERVER_VERSION,1,19,1,542,1,passed,2.687
ssh2-client-version-version-ssh-prefix-cfs(0),305,SERVER_VERSION,1,19,1,36,1,passed,2.68
ssh2-client-version-version-ssh-prefix-cfs(1),306,SERVER_VERSION,1,19,1,33,1,passed,2.681
ssh2-client-version-version-ssh-prefix-cfs(2),307,SERVER_VERSION,1,19,1,38,1,passed,2.685
ssh2-client-version-version-ssh-prefix-cfs(3),308,SERVER_VERSION,1,19,1,540,1,passed,2.693
ssh2-client-version-version-ssh-prefix-cfs(4),309,SERVER_VERSION,1,19,1,6173,1,passed,2.696
ssh2-client-version-version-ssh-prefix-cfs(5),310,SERVER_VERSION,1,19,1,64112,1,passed,2.682
ssh2-client-version-version-ssh-prefix-cof(0),311,SERVER_VERSION,1,19,1,76,1,passed,2.689
ssh2-client-version-version-ssh-prefix-cof(1),312,SERVER_VERSION,1,19,1,124,1,passed,2.702
ssh2-client-version-version-ssh-prefix-cof(2),313,SERVER_VERSION,1,19,1,1180,1,passed,2.684
ssh2-client-version-version-ssh-prefix-cof(3),314,SERVER_VERSION,1,19,1,824,1,passed,2.689
ssh2-client-version-version-ssh-prefix-cof(4),315,SERVER_VERSION,1,19,1,3100,1,passed,2.693
ssh2-client-version-version-ssh-prefix-cof(5),316,SERVER_VERSION,1,19,1,5152,1,passed,2.698
ssh2-client-version-version-ssh-prefix-cof(6),317,SERVER_VERSION,1,19,1,100,1,passed,2.675
ssh2-client-version-version-ssh-prefix-cof(7),318,SERVER_VERSION,1,19,1,46,1,passed,2.672
ssh2-client-version-version-ssh-prefix-cof(8),319,SERVER_VERSION,1,19,1,46,1,passed,2.703
ssh2-client-version-version-ssh-prefix-cof(9),320,SERVER_VERSION,1,19,1,157,1,passed,2.689
ssh2-client-version-version-ssh-prefix-cof(10),321,SERVER_VERSION,1,19,1,796,1,passed,2.681
ssh2-client-version-version-ssh-prefix-cof(11),322,SERVER_VERSION,1,19,1,4127,1,passed,2.664
ssh2-client-version-version-ssh-prefix-cof(12),323,SERVER_VERSION,1,19,1,16428,1,passed,2.691
ssh2-client-version-version-ssh-prefix-cof(13),324,SERVER_VERSION,1,19,1,66028,1,passed,2.712
ssh2-client-version-version-ssh-prefix-utf8(0),325,SERVER_VERSION,1,19,1,31,1,passed,2.704
ssh2-client-version-version-ssh-prefix-utf8(1),326,SERVER_VERSION,1,19,1,31,1,passed,2.686
ssh2-client-version-version-ssh-prefix-utf8(2),327,SERVER_VERSION,1,19,1,40,1,passed,2.689
ssh2-client-version-version-ssh-prefix-utf8(3),328,SERVER_VERSION,1,19,1,34,1,passed,2.702
ssh2-client-version-version-ssh-prefix-utf8(4),329,SERVER_VERSION,1,19,1,31,1,passed,2.702
ssh2-client-version-version-ssh-prefix-utf8(5),330,SERVER_VERSION,1,19,1,31,1,passed,2.684
ssh2-client-version-version-ssh-prefix-utf8(6),331,SERVER_VERSION,1,19,1,43,1,passed,2.692
ssh2-client-version-version-ssh-prefix-utf8(7),332,SERVER_VERSION,1,19,1,412,1,passed,2.714
ssh2-client-version-version-ssh-prefix-utf8(8),333,SERVER_VERSION,1,19,1,284,1,passed,2.69
ssh2-client-version-version-ssh-prefix-utf8(9),334,SERVER_VERSION,1,19,1,796,1,passed,2.693
ssh2-client-version-version-ssh-prefix-utf8(10),335,SERVER_VERSION,1,19,1,3100,1,passed,2.685
ssh2-client-version-version-ssh-prefix-utf8(11),336,SERVER_VERSION,1,19,1,8220,1,passed,2.682
ssh2-client-version-version-ssh-prefix-utf8(12),337,SERVER_VERSION,1,19,1,8220,1,passed,2.698
ssh2-client-version-version-ssh-prefix-utf8(13),338,SERVER_VERSION,1,19,1,63328,1,passed,2.691
ssh2-client-version-version-ssh-prefix-dash-token(0),339,SERVER_VERSION,1,19,1,31,1,passed,2.696
ssh2-client-version-version-ssh-prefix-dash-token(1),340,SERVER_VERSION,1,19,1,31,1,passed,2.688
ssh2-client-version-version-ssh-prefix-dash-token(2),341,SERVER_VERSION,1,19,1,31,1,passed,2.689
ssh2-client-version-version-ssh-prefix-dash-token(3),342,SERVER_VERSION,1,19,1,31,1,passed,2.683
ssh2-client-version-version-ssh-prefix-dash-token(4),343,SERVER_VERSION,1,19,1,31,1,passed,2.691
ssh2-client-version-version-ssh-prefix-dash-token(5),344,SERVER_VERSION,1,19,1,31,1,passed,2.685
ssh2-client-version-version-ssh-prefix-dash-token(6),345,SERVER_VERSION,1,19,1,31,1,passed,2.686
ssh2-client-version-version-ssh-prefix-dash-token(7),346,SERVER_VERSION,1,19,1,31,1,passed,2.704
ssh2-client-version-version-ssh-prefix-dash-token(8),347,SERVER_VERSION,1,19,1,31,1,passed,2.695
ssh2-client-version-version-ssh-prefix-dash-token(9),348,SERVER_VERSION,1,19,1,31,1,passed,2.662
ssh2-client-version-version-ssh-prefix-dash-token(10),349,SERVER_VERSION,1,19,1,31,1,passed,2.69
ssh2-client-version-version-ssh-prefix-dash-token(11),350,SERVER_VERSION,1,19,1,31,1,passed,2.684
ssh2-client-version-version-ssh-prefix-dash-token(12),351,SERVER_VERSION,1,19,1,31,1,passed,2.703
ssh2-client-version-version-ssh-prefix-dash-token(13),352,SERVER_VERSION,1,19,1,31,1,passed,2.687
ssh2-client-version-version-ssh-prefix-dash-token(14),353,SERVER_VERSION,1,19,1,31,1,passed,2.693
ssh2-client-version-version-ssh-prefix-dash-token(15),354,SSH_MSG_CHANNEL_SUCCESS,14,2959,13,1235,1,passed,4.16
ssh2-client-version-version-ssh-prefix-dash-token(16),355,SERVER_VERSION,1,19,1,31,1,passed,2.682
ssh2-client-version-version-ssh-prefix-dash-of(0),356,SERVER_VERSION,1,19,1,32,1,passed,2.692
ssh2-client-version-version-ssh-prefix-dash-of(1),357,SERVER_VERSION,1,19,1,286,1,passed,2.696
ssh2-client-version-version-ssh-prefix-dash-of(2),358,SERVER_VERSION,1,19,1,1054,1,passed,2.699
ssh2-client-version-version-ssh-prefix-dash-of(3),359,SERVER_VERSION,1,19,1,8222,1,passed,2.693
ssh2-client-version-version-ssh-prefix-dash-of(4),360,SERVER_VERSION,1,19,1,64033,1,passed,2.699
ssh2-client-version-version-ssh-prefix-dash-of(5),361,SERVER_VERSION,1,19,1,542,1,passed,2.699
ssh2-client-version-version-ssh-prefix-dash-of(6),362,SERVER_VERSION,1,19,1,8222,1,passed,2.696
ssh2-client-version-version-ssh-prefix-dash-of(7),363,SERVER_VERSION,1,19,1,16414,1,passed,2.7
ssh2-client-version-version-protoversion-unexpected(0),364,SERVER_VERSION,1,19,1,31,1,passed,2.696
ssh2-client-version-version-protoversion-unexpected(1),365,SERVER_VERSION,1,19,1,31,1,passed,2.698
ssh2-client-version-version-protoversion-unexpected(2),366,SERVER_VERSION,1,19,1,31,1,passed,2.704
ssh2-client-version-version-protoversion-unexpected(3),367,SSH_MSG_CHANNEL_SUCCESS,14,2959,13,1236,1,passed,4.171
ssh2-client-version-version-protoversion-unexpected(4),368,SERVER_VERSION,1,19,1,31,1,passed,2.691
ssh2-client-version-version-protoversion-unexpected(5),369,SERVER_VERSION,1,19,1,32,1,passed,2.699
ssh2-client-version-version-protoversion-unexpected(6),370,SERVER_VERSION,1,19,1,31,1,passed,2.692
ssh2-client-version-version-protoversion-unexpected(7),371,SERVER_VERSION,1,19,1,31,1,passed,2.702
ssh2-client-version-version-protoversion-token(0),372,SERVER_VERSION,1,19,1,29,1,passed,2.692
ssh2-client-version-version-protoversion-token(1),373,SERVER_VERSION,1,19,1,29,1,passed,2.681
ssh2-client-version-version-protoversion-token(2),374,SERVER_VERSION,1,19,1,29,1,passed,2.689
ssh2-client-version-version-protoversion-token(3),375,SERVER_VERSION,1,19,1,29,1,passed,2.695
ssh2-client-version-version-protoversion-token(4),376,SERVER_VERSION,1,19,1,29,1,passed,2.699
ssh2-client-version-version-protoversion-token(5),377,SERVER_VERSION,1,19,1,29,1,passed,2.71
ssh2-client-version-version-protoversion-token(6),378,SERVER_VERSION,1,19,1,29,1,passed,2.725
ssh2-client-version-version-protoversion-token(7),379,SERVER_VERSION,1,19,1,29,1,passed,2.703
ssh2-client-version-version-protoversion-token(8),380,SERVER_VERSION,1,19,1,29,1,passed,2.701
ssh2-client-version-version-protoversion-token(9),381,SERVER_VERSION,1,19,1,29,1,passed,2.705
ssh2-client-version-version-protoversion-token(10),382,SERVER_VERSION,1,19,1,29,1,passed,2.688
ssh2-client-version-version-protoversion-token(11),383,SERVER_VERSION,1,19,1,29,1,passed,2.687
ssh2-client-version-version-protoversion-token(12),384,SERVER_VERSION,1,19,1,29,1,passed,2.675
ssh2-client-version-version-protoversion-token(13),385,SERVER_VERSION,1,19,1,29,1,passed,2.698
ssh2-client-version-version-protoversion-token(14),386,SERVER_VERSION,1,19,1,29,1,passed,2.679
ssh2-client-version-version-protoversion-token(15),387,SERVER_VERSION,1,19,1,29,1,passed,2.702
ssh2-client-version-version-protoversion-token(16),388,SERVER_VERSION,1,19,1,29,1,passed,2.694
ssh2-client-version-version-protoversion-whitespace(0),389,SERVER_VERSION,1,19,1,29,1,passed,2.709
ssh2-client-version-version-protoversion-whitespace(1),390,SERVER_VERSION,1,19,1,29,1,passed,2.694
ssh2-client-version-version-protoversion-whitespace(2),391,SERVER_VERSION,1,19,1,1076,1,passed,2.678
ssh2-client-version-version-protoversion-whitespace(3),392,SERVER_VERSION,1,19,1,33028,1,passed,2.809
ssh2-client-version-version-protoversion-whitespace(4),393,SERVER_VERSION,1,19,1,4124,1,passed,2.683
ssh2-client-version-version-protoversion-whitespace(5),394,SERVER_VERSION,1,19,1,540,1,passed,2.673
ssh2-client-version-version-protoversion-whitespace(6),395,SERVER_VERSION,1,19,1,32030,1,passed,2.703
ssh2-client-version-version-protoversion-whitespace(7),396,SERVER_VERSION,1,19,1,284,1,passed,2.71
ssh2-client-version-version-protoversion-whitespace(8),397,SERVER_VERSION,1,19,1,3100,1,passed,2.69
ssh2-client-version-version-protoversion-whitespace(9),398,SERVER_VERSION,1,19,1,49180,1,passed,2.691
ssh2-client-version-version-protoversion-whitespace(10),399,SERVER_VERSION,1,19,1,31,1,passed,2.695
ssh2-client-version-version-protoversion-ascii-of(0),400,SERVER_VERSION,1,19,1,28,1,passed,2.688
ssh2-client-version-version-protoversion-ascii-of(1),401,SERVER_VERSION,1,19,1,60,1,passed,2.697
ssh2-client-version-version-protoversion-ascii-of(2),402,SERVER_VERSION,1,19,1,92,1,passed,2.685
ssh2-client-version-version-protoversion-ascii-of(3),403,SERVER_VERSION,1,19,1,156,1,passed,2.687
ssh2-client-version-version-protoversion-ascii-of(4),404,SERVER_VERSION,1,19,1,284,1,passed,2.694
ssh2-client-version-version-protoversion-ascii-of(5),405,SERVER_VERSION,1,19,1,2076,1,passed,2.69
ssh2-client-version-version-protoversion-ascii-of(6),406,SERVER_VERSION,1,19,1,8220,1,passed,2.679
ssh2-client-version-version-protoversion-ascii-of(7),407,SERVER_VERSION,1,19,1,16412,1,passed,2.692
ssh2-client-version-version-protoversion-ascii-of(8),408,SERVER_VERSION,1,19,1,32796,1,passed,2.697
ssh2-client-version-version-protoversion-ascii-of(9),409,SERVER_VERSION,1,19,1,65029,1,passed,2.701
ssh2-client-version-version-protoversion-ascii-of(10),410,SERVER_VERSION,1,19,1,128028,1,passed,2.71
ssh2-client-version-version-protoversion-ascii-of(11),411,SERVER_VERSION,1,19,1,1128028,1,passed,3.038
ssh2-client-version-version-protoversion-ascii-of(12),412,SERVER_VERSION,1,19,1,3130,1,passed,2.699
ssh2-client-version-version-protoversion-ascii-of(13),413,SERVER_VERSION,1,19,1,16412,1,passed,2.695
ssh2-client-version-version-protoversion-ascii-of(14),414,SERVER_VERSION,1,19,1,32,1,passed,2.665
ssh2-client-version-version-protoversion-ascii-of(15),415,SERVER_VERSION,1,19,1,1052,1,passed,2.694
ssh2-client-version-version-protoversion-ascii-of(16),416,SERVER_VERSION,1,19,1,60,1,passed,2.697
ssh2-client-version-version-protoversion-ascii-of(17),417,SERVER_VERSION,1,19,1,92,1,passed,2.687
ssh2-client-version-version-protoversion-ascii-of(18),418,SERVER_VERSION,1,19,1,284,1,passed,2.678
ssh2-client-version-version-protoversion-ascii-of(19),419,SERVER_VERSION,1,19,1,4124,1,passed,2.695
ssh2-client-version-version-protoversion-ascii-of(20),420,SERVER_VERSION,1,19,1,55583,1,passed,2.691
ssh2-client-version-version-protoversion-ascii-of(21),421,SERVER_VERSION,1,19,1,61,1,passed,2.696
ssh2-client-version-version-protoversion-ascii-of(22),422,SERVER_VERSION,1,19,1,29,1,passed,2.688
ssh2-client-version-version-protoversion-ascii-of(23),423,SERVER_VERSION,1,19,1,31,1,passed,2.697
ssh2-client-version-version-protoversion-ascii-of(24),424,SERVER_VERSION,1,19,1,44,1,passed,2.701
ssh2-client-version-version-protoversion-ascii-of(25),425,SERVER_VERSION,1,19,1,155,1,passed,2.704
ssh2-client-version-version-protoversion-ascii-of(26),426,SERVER_VERSION,1,19,1,284,1,passed,2.703
ssh2-client-version-version-protoversion-ascii-of(27),427,SERVER_VERSION,1,19,1,1053,1,passed,2.685
ssh2-client-version-version-protoversion-ascii-of(28),428,SERVER_VERSION,1,19,1,16413,1,passed,2.701
ssh2-client-version-version-protoversion-ascii-of(29),429,SERVER_VERSION,1,19,1,64029,1,passed,2.691
ssh2-client-version-version-protoversion-ascii-of(30),430,SERVER_VERSION,1,19,1,542,1,passed,2.688
ssh2-client-version-version-protoversion-cfs(0),431,SERVER_VERSION,1,19,1,36,1,passed,2.673
ssh2-client-version-version-protoversion-cfs(1),432,SERVER_VERSION,1,19,1,33,1,passed,2.694
ssh2-client-version-version-protoversion-cfs(2),433,SERVER_VERSION,1,19,1,38,1,passed,2.697
ssh2-client-version-version-protoversion-cfs(3),434,SERVER_VERSION,1,19,1,540,1,passed,2.701
ssh2-client-version-version-protoversion-cfs(4),435,SERVER_VERSION,1,19,1,6173,1,passed,2.697
ssh2-client-version-version-protoversion-cfs(5),436,SERVER_VERSION,1,19,1,64112,1,passed,2.71
ssh2-client-version-version-protoversion-cof(0),437,SERVER_VERSION,1,19,1,76,1,passed,2.687
ssh2-client-version-version-protoversion-cof(1),438,SERVER_VERSION,1,19,1,124,1,passed,2.697
ssh2-client-version-version-protoversion-cof(2),439,SERVER_VERSION,1,19,1,1180,1,passed,2.679
ssh2-client-version-version-protoversion-cof(3),440,SERVER_VERSION,1,19,1,824,1,passed,2.687
ssh2-client-version-version-protoversion-cof(4),441,SERVER_VERSION,1,19,1,3100,1,passed,2.698
ssh2-client-version-version-protoversion-cof(5),442,SERVER_VERSION,1,19,1,5152,1,passed,2.707
ssh2-client-version-version-protoversion-cof(6),443,SERVER_VERSION,1,19,1,100,1,passed,2.682
ssh2-client-version-version-protoversion-cof(7),444,SERVER_VERSION,1,19,1,46,1,passed,2.693
ssh2-client-version-version-protoversion-cof(8),445,SERVER_VERSION,1,19,1,46,1,passed,2.685
ssh2-client-version-version-protoversion-cof(9),446,SERVER_VERSION,1,19,1,157,1,passed,2.702
ssh2-client-version-version-protoversion-cof(10),447,SERVER_VERSION,1,19,1,796,1,passed,2.7
ssh2-client-version-version-protoversion-cof(11),448,SERVER_VERSION,1,19,1,4127,1,passed,2.707
ssh2-client-version-version-protoversion-cof(12),449,SERVER_VERSION,1,19,1,16428,1,passed,2.703
ssh2-client-version-version-protoversion-cof(13),450,SERVER_VERSION,1,19,1,66028,1,passed,2.692
ssh2-client-version-version-protoversion-utf8(0),451,SERVER_VERSION,1,19,1,31,1,passed,2.715
ssh2-client-version-version-protoversion-utf8(1),452,SERVER_VERSION,1,19,1,31,1,passed,2.701
ssh2-client-version-version-protoversion-utf8(2),453,SERVER_VERSION,1,19,1,40,1,passed,2.682
ssh2-client-version-version-protoversion-utf8(3),454,SERVER_VERSION,1,19,1,34,1,passed,2.678
ssh2-client-version-version-protoversion-utf8(4),455,SERVER_VERSION,1,19,1,31,1,passed,2.688
ssh2-client-version-version-protoversion-utf8(5),456,SERVER_VERSION,1,19,1,31,1,passed,2.686
ssh2-client-version-version-protoversion-utf8(6),457,SERVER_VERSION,1,19,1,43,1,passed,2.685
ssh2-client-version-version-protoversion-utf8(7),458,SERVER_VERSION,1,19,1,412,1,passed,2.694
ssh2-client-version-version-protoversion-utf8(8),459,SERVER_VERSION,1,19,1,284,1,passed,2.699
ssh2-client-version-version-protoversion-utf8(9),460,SERVER_VERSION,1,19,1,796,1,passed,2.684
ssh2-client-version-version-protoversion-utf8(10),461,SERVER_VERSION,1,19,1,3100,1,passed,2.691
ssh2-client-version-version-protoversion-utf8(11),462,SERVER_VERSION,1,19,1,8220,1,passed,2.696
ssh2-client-version-version-protoversion-utf8(12),463,SERVER_VERSION,1,19,1,8220,1,passed,2.706
ssh2-client-version-version-protoversion-utf8(13),464,SERVER_VERSION,1,19,1,63328,1,passed,2.706
ssh2-client-version-version-protoversion-major-token(0),465,SERVER_VERSION,1,19,1,31,1,passed,2.692
ssh2-client-version-version-protoversion-major-token(1),466,SERVER_VERSION,1,19,1,31,1,passed,2.656
ssh2-client-version-version-protoversion-major-token(2),467,SERVER_VERSION,1,19,1,31,1,passed,2.683
ssh2-client-version-version-protoversion-major-token(3),468,SERVER_VERSION,1,19,1,31,1,passed,2.698
ssh2-client-version-version-protoversion-major-token(4),469,SERVER_VERSION,1,19,1,31,1,passed,2.695
ssh2-client-version-version-protoversion-major-token(5),470,SERVER_VERSION,1,19,1,31,1,passed,2.703
ssh2-client-version-version-protoversion-major-token(6),471,SERVER_VERSION,1,19,1,31,1,passed,2.674
ssh2-client-version-version-protoversion-major-token(7),472,SERVER_VERSION,1,19,1,31,1,passed,2.701
ssh2-client-version-version-protoversion-major-token(8),473,SERVER_VERSION,1,19,1,31,1,passed,2.685
ssh2-client-version-version-protoversion-major-token(9),474,SERVER_VERSION,1,19,1,31,1,passed,2.697
ssh2-client-version-version-protoversion-major-token(10),475,SERVER_VERSION,1,19,1,31,1,passed,2.689
ssh2-client-version-version-protoversion-major-token(11),476,SERVER_VERSION,1,19,1,31,1,passed,2.693
ssh2-client-version-version-protoversion-major-token(12),477,SERVER_VERSION,1,19,1,31,1,passed,2.685
ssh2-client-version-version-protoversion-major-token(13),478,SERVER_VERSION,1,19,1,31,1,passed,2.688
